"WeekEndingDate","Country","HBT","TreatmentLocation","DepartmentType","NumberOfAttendancesEpisode","NumberWithin4HoursEpisode","NumberOver4HoursEpisode","PercentageWithin4HoursEpisode","NumberOver8HoursEpisode","PercentageOver8HoursEpisode","NumberOver12HoursEpisode","PercentageOver12HoursEpisode"
"20160417","S92000003","S08000020","N411H","Emergency Department",462,450,12,97.4,0,0,0,0
"20160417","S92000003","S08000020","N121H","Emergency Department",206,205,1,99.5,0,0,0,0
"20160417","S92000003","S08000031","G107H","Emergency Department",1715,1581,134,92.2,2,0.1,0,0
"20160417","S92000003","S08000031","C313H","Emergency Department",583,564,19,96.7,0,0,0,0
"20160417","S92000003","S08000031","G405H","Emergency Department",1755,1450,305,82.6,25,1.4,0,0
"20160417","S92000003","S08000031","C418H","Emergency Department",1295,1197,98,92.4,3,0.2,0,0
"20160417","S92000003","S08000031","G513H","Emergency Department",924,922,2,99.8,0,0,0,0
"20160417","S92000003","S08000022","H212H","Emergency Department",180,170,10,94.4,0,0,0,0
"20160417","S92000003","S08000022","H103H","Emergency Department",119,115,4,96.6,0,0,0,0
"20160417","S92000003","S08000022","C121H","Emergency Department",136,134,2,98.5,0,0,0,0
"20160417","S92000003","S08000022","H202H","Emergency Department",616,582,34,94.5,0,0,0,0
"20160417","S92000003","S08000032","L302H","Emergency Department",1128,1032,96,91.5,14,1.2,0,0
"20160417","S92000003","S08000032","L106H","Emergency Department",1158,1134,24,97.9,0,0,0,0
"20160417","S92000003","S08000032","L308H","Emergency Department",1081,1033,48,95.6,0,0,0,0
"20160417","S92000003","S08000024","S319H","Emergency Department",902,889,13,98.6,0,0,0,0
"20160417","S92000003","S08000024","S314H","Emergency Department",2190,2049,141,93.6,21,1,2,0.1
"20160417","S92000003","S08000024","S308H","Emergency Department",1082,1008,74,93.2,0,0,0,0
"20160417","S92000003","S08000025","R103H","Emergency Department",117,116,1,99.1,0,0,0,0
"20160417","S92000003","S08000026","Z102H","Emergency Department",136,122,14,89.7,0,0,0,0
"20160417","S92000003","S08000030","T101H","Emergency Department",887,876,11,98.8,0,0,0,0
"20160417","S92000003","S08000030","T202H","Emergency Department",440,436,4,99.1,0,0,0,0
"20160417","S92000003","S08000028","W107H","Emergency Department",117,117,0,100,0,0,0,0
"20160424","S92000003","S08000015","A210H","Emergency Department",892,796,96,89.2,7,0.8,0,0
"20160424","S92000003","S08000015","A111H","Emergency Department",1511,1459,52,96.6,4,0.3,0,0
"20160424","S92000003","S08000016","B120H","Emergency Department",620,586,34,94.5,0,0,0,0
"20160424","S92000003","S08000017","Y146H","Emergency Department",711,678,33,95.4,0,0,0,0
"20160424","S92000003","S08000017","Y144H","Emergency Department",247,238,9,96.4,0,0,0,0
"20160424","S92000003","S08000029","F704H","Emergency Department",1313,1231,82,93.8,6,0.5,1,0.1
"20160424","S92000003","S08000019","V217H","Emergency Department",1289,1244,45,96.5,0,0,0,0
"20160424","S92000003","S08000020","N101H","Emergency Department",1083,1047,36,96.7,2,0.2,0,0
"20160424","S92000003","S08000020","N411H","Emergency Department",514,493,21,95.9,0,0,0,0
"20160424","S92000003","S08000020","N121H","Emergency Department",363,357,6,98.3,0,0,0,0
"20160424","S92000003","S08000031","G107H","Emergency Department",1815,1630,185,89.8,1,0.1,0,0
"20160424","S92000003","S08000031","C313H","Emergency Department",662,637,25,96.2,1,0.2,0,0
"20160424","S92000003","S08000031","G405H","Emergency Department",1798,1608,190,89.4,5,0.3,0,0
"20160424","S92000003","S08000031","C418H","Emergency Department",1373,1262,111,91.9,1,0.1,0,0
"20160424","S92000003","S08000031","G513H","Emergency Department",1149,1149,0,100,0,0,0,0
"20160424","S92000003","S08000022","H212H","Emergency Department",160,156,4,97.5,0,0,0,0
"20160424","S92000003","S08000022","H103H","Emergency Department",140,134,6,95.7,0,0,0,0
"20160424","S92000003","S08000022","C121H","Emergency Department",143,142,1,99.3,0,0,0,0
"20160424","S92000003","S08000022","H202H","Emergency Department",657,647,10,98.5,0,0,0,0
"20160424","S92000003","S08000032","L302H","Emergency Department",1402,1334,68,95.1,1,0.1,0,0
"20160424","S92000003","S08000032","L106H","Emergency Department",1412,1392,20,98.6,0,0,0,0
"20160424","S92000003","S08000032","L308H","Emergency Department",1253,1202,51,95.9,3,0.2,0,0
"20160424","S92000003","S08000024","S319H","Emergency Department",1042,1025,17,98.4,0,0,0,0
"20160424","S92000003","S08000024","S314H","Emergency Department",2157,2028,129,94,26,1.2,7,0.3
"20160424","S92000003","S08000024","S308H","Emergency Department",1183,1142,41,96.5,2,0.2,0,0
"20160424","S92000003","S08000025","R103H","Emergency Department",124,124,0,100,0,0,0,0
"20160424","S92000003","S08000026","Z102H","Emergency Department",136,130,6,95.6,0,0,0,0
"20160424","S92000003","S08000030","T101H","Emergency Department",953,937,16,98.3,0,0,0,0
"20160424","S92000003","S08000030","T202H","Emergency Department",500,487,13,97.4,1,0.2,0,0
"20160424","S92000003","S08000028","W107H","Emergency Department",119,118,1,99.2,0,0,0,0
"20160501","S92000003","S08000015","A210H","Emergency Department",853,803,50,94.1,5,0.6,0,0
"20160501","S92000003","S08000015","A111H","Emergency Department",1348,1296,52,96.1,2,0.1,0,0
"20160501","S92000003","S08000016","B120H","Emergency Department",548,536,12,97.8,0,0,0,0
"20160501","S92000003","S08000017","Y146H","Emergency Department",664,650,14,97.9,0,0,0,0
"20160501","S92000003","S08000017","Y144H","Emergency Department",207,197,10,95.2,0,0,0,0
"20160501","S92000003","S08000029","F704H","Emergency Department",1217,1154,63,94.8,3,0.2,0,0
"20160501","S92000003","S08000019","V217H","Emergency Department",1233,1177,56,95.5,0,0,0,0
"20160501","S92000003","S08000020","N101H","Emergency Department",1041,992,49,95.3,0,0,0,0
"20160501","S92000003","S08000020","N411H","Emergency Department",509,470,39,92.3,0,0,0,0
"20160501","S92000003","S08000020","N121H","Emergency Department",282,280,2,99.3,0,0,0,0
"20160501","S92000003","S08000031","G107H","Emergency Department",1798,1657,141,92.2,1,0.1,0,0
"20160501","S92000003","S08000031","C313H","Emergency Department",657,630,27,95.9,0,0,0,0
"20160501","S92000003","S08000031","G405H","Emergency Department",1710,1614,96,94.4,2,0.1,0,0
"20160501","S92000003","S08000031","C418H","Emergency Department",1357,1247,110,91.9,3,0.2,0,0
"20160501","S92000003","S08000031","G513H","Emergency Department",1129,1117,12,98.9,0,0,0,0
"20160501","S92000003","S08000022","H212H","Emergency Department",193,189,4,97.9,0,0,0,0
"20160501","S92000003","S08000022","H103H","Emergency Department",146,139,7,95.2,0,0,0,0
"20160501","S92000003","S08000022","C121H","Emergency Department",140,139,1,99.3,0,0,0,0
"20160501","S92000003","S08000022","H202H","Emergency Department",622,588,34,94.5,1,0.2,0,0
"20160501","S92000003","S08000032","L302H","Emergency Department",1253,1209,44,96.5,1,0.1,0,0
"20160501","S92000003","S08000032","L106H","Emergency Department",1413,1334,79,94.4,0,0,0,0
"20160501","S92000003","S08000032","L308H","Emergency Department",1271,1190,81,93.6,1,0.1,0,0
"20160501","S92000003","S08000024","S319H","Emergency Department",1019,1002,17,98.3,0,0,0,0
"20160501","S92000003","S08000024","S314H","Emergency Department",2279,2167,112,95.1,17,0.7,0,0
"20160501","S92000003","S08000024","S308H","Emergency Department",1025,965,60,94.1,4,0.4,0,0
"20160501","S92000003","S08000025","R103H","Emergency Department",116,116,0,100,0,0,0,0
"20160501","S92000003","S08000026","Z102H","Emergency Department",133,124,9,93.2,0,0,0,0
"20160501","S92000003","S08000030","T101H","Emergency Department",884,875,9,99,0,0,0,0
"20160501","S92000003","S08000030","T202H","Emergency Department",484,483,1,99.8,0,0,0,0
"20160501","S92000003","S08000028","W107H","Emergency Department",113,112,1,99.1,0,0,0,0
"20160508","S92000003","S08000015","A210H","Emergency Department",893,855,38,95.7,1,0.1,0,0
"20160508","S92000003","S08000015","A111H","Emergency Department",1397,1336,61,95.6,2,0.1,0,0
"20160508","S92000003","S08000016","B120H","Emergency Department",586,564,22,96.2,0,0,0,0
"20160508","S92000003","S08000017","Y146H","Emergency Department",720,702,18,97.5,0,0,0,0
"20160508","S92000003","S08000017","Y144H","Emergency Department",209,200,9,95.7,1,0.5,0,0
"20160508","S92000003","S08000029","F704H","Emergency Department",1288,1198,90,93,2,0.2,0,0
"20160508","S92000003","S08000019","V217H","Emergency Department",1302,1224,78,94,1,0.1,0,0
"20160508","S92000003","S08000020","N101H","Emergency Department",1111,1043,68,93.9,0,0,0,0
"20160508","S92000003","S08000020","N411H","Emergency Department",534,517,17,96.8,1,0.2,0,0
"20160508","S92000003","S08000020","N121H","Emergency Department",385,381,4,99,0,0,0,0
"20160508","S92000003","S08000031","G107H","Emergency Department",1854,1506,348,81.2,16,0.9,0,0
"20160508","S92000003","S08000031","C313H","Emergency Department",630,613,17,97.3,0,0,0,0
"20160508","S92000003","S08000031","G405H","Emergency Department",1945,1690,255,86.9,13,0.7,1,0.1
"20160508","S92000003","S08000031","C418H","Emergency Department",1457,1287,170,88.3,9,0.6,0,0
"20160508","S92000003","S08000031","G513H","Emergency Department",1190,1186,4,99.7,0,0,0,0
"20160508","S92000003","S08000022","H212H","Emergency Department",185,178,7,96.2,0,0,0,0
"20160508","S92000003","S08000022","H103H","Emergency Department",129,122,7,94.6,0,0,0,0
"20160508","S92000003","S08000022","C121H","Emergency Department",168,168,0,100,0,0,0,0
"20160508","S92000003","S08000022","H202H","Emergency Department",703,671,32,95.4,0,0,0,0
"20160508","S92000003","S08000032","L302H","Emergency Department",1259,1200,59,95.3,3,0.2,0,0
"20160508","S92000003","S08000032","L106H","Emergency Department",1357,1328,29,97.9,0,0,0,0
"20160508","S92000003","S08000032","L308H","Emergency Department",1283,1201,82,93.6,4,0.3,0,0
"20160508","S92000003","S08000024","S319H","Emergency Department",1018,998,20,98,0,0,0,0
"20160508","S92000003","S08000024","S314H","Emergency Department",2345,2188,157,93.3,26,1.1,2,0.1
"20160508","S92000003","S08000024","S308H","Emergency Department",1118,988,130,88.4,10,0.9,0,0
"20160508","S92000003","S08000025","R103H","Emergency Department",105,103,2,98.1,0,0,0,0
"20160508","S92000003","S08000026","Z102H","Emergency Department",152,147,5,96.7,0,0,0,0
"20160508","S92000003","S08000030","T101H","Emergency Department",1068,1024,44,95.9,1,0.1,0,0
"20160508","S92000003","S08000030","T202H","Emergency Department",500,492,8,98.4,0,0,0,0
"20160508","S92000003","S08000028","W107H","Emergency Department",104,104,0,100,0,0,0,0
"20160515","S92000003","S08000015","A210H","Emergency Department",970,827,143,85.3,20,2.1,1,0.1
"20160515","S92000003","S08000015","A111H","Emergency Department",1390,1325,65,95.3,6,0.4,0,0
"20160515","S92000003","S08000016","B120H","Emergency Department",615,595,20,96.7,0,0,0,0
"20160515","S92000003","S08000017","Y146H","Emergency Department",732,713,19,97.4,0,0,0,0
"20160515","S92000003","S08000017","Y144H","Emergency Department",207,202,5,97.6,2,1,0,0
"20160515","S92000003","S08000029","F704H","Emergency Department",1347,1250,97,92.8,6,0.4,0,0
"20160515","S92000003","S08000019","V217H","Emergency Department",1419,1249,170,88,16,1.1,0,0
"20160515","S92000003","S08000020","N101H","Emergency Department",1122,1059,63,94.4,0,0,0,0
"20160515","S92000003","S08000020","N411H","Emergency Department",498,488,10,98,0,0,0,0
"20160515","S92000003","S08000020","N121H","Emergency Department",413,413,0,100,0,0,0,0
"20160515","S92000003","S08000031","G107H","Emergency Department",1852,1620,232,87.5,4,0.2,0,0
"20160515","S92000003","S08000031","C313H","Emergency Department",686,668,18,97.4,2,0.3,0,0
"20160515","S92000003","S08000031","G405H","Emergency Department",1990,1688,302,84.8,10,0.5,0,0
"20160515","S92000003","S08000031","C418H","Emergency Department",1462,1343,119,91.9,5,0.3,0,0
"20160515","S92000003","S08000031","G513H","Emergency Department",1162,1160,2,99.8,0,0,0,0
"20160515","S92000003","S08000022","H212H","Emergency Department",211,201,10,95.3,0,0,0,0
"20160515","S92000003","S08000022","H103H","Emergency Department",152,148,4,97.4,0,0,0,0
"20160515","S92000003","S08000022","C121H","Emergency Department",162,161,1,99.4,0,0,0,0
"20160515","S92000003","S08000022","H202H","Emergency Department",677,633,44,93.5,0,0,0,0
"20160515","S92000003","S08000032","L302H","Emergency Department",1380,1311,69,95,4,0.3,0,0
"20160515","S92000003","S08000032","L106H","Emergency Department",1432,1401,31,97.8,0,0,0,0
"20160515","S92000003","S08000032","L308H","Emergency Department",1364,1205,159,88.3,16,1.2,7,0.5
"20160515","S92000003","S08000024","S319H","Emergency Department",1076,1065,11,99,0,0,0,0
"20160515","S92000003","S08000024","S314H","Emergency Department",2315,2080,235,89.8,45,1.9,4,0.2
"20160515","S92000003","S08000024","S308H","Emergency Department",1145,1096,49,95.7,3,0.3,0,0
"20160515","S92000003","S08000025","R103H","Emergency Department",115,111,4,96.5,0,0,0,0
"20160515","S92000003","S08000026","Z102H","Emergency Department",155,148,7,95.5,0,0,0,0
"20160515","S92000003","S08000030","T101H","Emergency Department",953,944,9,99.1,0,0,0,0
"20160515","S92000003","S08000030","T202H","Emergency Department",535,534,1,99.8,0,0,0,0
"20160515","S92000003","S08000028","W107H","Emergency Department",148,147,1,99.3,0,0,0,0
"20160522","S92000003","S08000015","A210H","Emergency Department",879,833,46,94.8,0,0,0,0
"20160522","S92000003","S08000015","A111H","Emergency Department",1337,1301,36,97.3,2,0.1,0,0
"20160522","S92000003","S08000016","B120H","Emergency Department",629,572,57,90.9,1,0.2,0,0
"20160522","S92000003","S08000017","Y146H","Emergency Department",682,655,27,96,0,0,0,0
"20160522","S92000003","S08000017","Y144H","Emergency Department",241,223,18,92.5,0,0,0,0
"20160522","S92000003","S08000029","F704H","Emergency Department",1299,1221,78,94,16,1.2,0,0
"20160522","S92000003","S08000019","V217H","Emergency Department",1299,1171,128,90.1,7,0.5,0,0
"20160522","S92000003","S08000020","N101H","Emergency Department",1151,1083,68,94.1,3,0.3,0,0
"20160522","S92000003","S08000020","N411H","Emergency Department",442,433,9,98,1,0.2,0,0
"20160522","S92000003","S08000020","N121H","Emergency Department",383,379,4,99,0,0,0,0
"20160522","S92000003","S08000031","G107H","Emergency Department",1823,1669,154,91.6,2,0.1,0,0
"20160522","S92000003","S08000031","C313H","Emergency Department",649,626,23,96.5,0,0,0,0
"20160522","S92000003","S08000031","G405H","Emergency Department",1878,1604,274,85.4,6,0.3,0,0
"20160522","S92000003","S08000031","C418H","Emergency Department",1347,1199,148,89,12,0.9,1,0.1
"20160522","S92000003","S08000031","G513H","Emergency Department",1084,1081,3,99.7,0,0,0,0
"20160522","S92000003","S08000022","H212H","Emergency Department",196,191,5,97.4,0,0,0,0
"20160522","S92000003","S08000022","H103H","Emergency Department",123,117,6,95.1,0,0,0,0
"20160522","S92000003","S08000022","C121H","Emergency Department",160,159,1,99.4,0,0,0,0
"20160522","S92000003","S08000022","H202H","Emergency Department",625,604,21,96.6,1,0.2,0,0
"20160522","S92000003","S08000032","L302H","Emergency Department",1251,1150,101,91.9,13,1,1,0.1
"20160522","S92000003","S08000032","L106H","Emergency Department",1431,1339,92,93.6,1,0.1,0,0
"20160522","S92000003","S08000032","L308H","Emergency Department",1306,1189,117,91,12,0.9,2,0.2
"20160522","S92000003","S08000024","S319H","Emergency Department",1001,993,8,99.2,0,0,0,0
"20160522","S92000003","S08000024","S314H","Emergency Department",2438,2254,184,92.5,55,2.3,12,0.5
"20160522","S92000003","S08000024","S308H","Emergency Department",1121,1090,31,97.2,1,0.1,0,0
"20160522","S92000003","S08000025","R103H","Emergency Department",92,89,3,96.7,0,0,0,0
"20160522","S92000003","S08000026","Z102H","Emergency Department",138,127,11,92,2,1.4,0,0
"20160522","S92000003","S08000030","T101H","Emergency Department",951,943,8,99.2,0,0,0,0
"20160522","S92000003","S08000030","T202H","Emergency Department",511,506,5,99,0,0,0,0
"20160522","S92000003","S08000028","W107H","Emergency Department",112,112,0,100,0,0,0,0
"20160529","S92000003","S08000015","A210H","Emergency Department",888,855,33,96.3,10,1.1,5,0.6
"20160529","S92000003","S08000015","A111H","Emergency Department",1436,1387,49,96.6,3,0.2,0,0
"20160529","S92000003","S08000016","B120H","Emergency Department",613,546,67,89.1,1,0.2,0,0
"20160529","S92000003","S08000017","Y146H","Emergency Department",780,753,27,96.5,0,0,0,0
"20160529","S92000003","S08000017","Y144H","Emergency Department",259,253,6,97.7,0,0,0,0
"20160529","S92000003","S08000029","F704H","Emergency Department",1297,1235,62,95.2,1,0.1,0,0
"20160529","S92000003","S08000019","V217H","Emergency Department",1364,1255,109,92,2,0.1,0,0
"20160529","S92000003","S08000020","N101H","Emergency Department",1175,1085,90,92.3,2,0.2,0,0
"20160529","S92000003","S08000020","N411H","Emergency Department",464,452,12,97.4,0,0,0,0
"20160529","S92000003","S08000020","N121H","Emergency Department",385,380,5,98.7,0,0,0,0
"20160529","S92000003","S08000031","G107H","Emergency Department",1861,1650,211,88.7,7,0.4,0,0
"20160529","S92000003","S08000031","C313H","Emergency Department",672,650,22,96.7,1,0.1,0,0
"20160529","S92000003","S08000031","G405H","Emergency Department",1840,1625,215,88.3,10,0.5,0,0
"20160529","S92000003","S08000031","C418H","Emergency Department",1428,1285,143,90,5,0.4,0,0
"20160529","S92000003","S08000031","G513H","Emergency Department",1109,1106,3,99.7,0,0,0,0
"20160529","S92000003","S08000022","H212H","Emergency Department",240,226,14,94.2,1,0.4,0,0
"20160529","S92000003","S08000022","H103H","Emergency Department",142,137,5,96.5,0,0,0,0
"20160529","S92000003","S08000022","C121H","Emergency Department",199,195,4,98,0,0,0,0
